Gene_Name,Control 1,Control 2,Experimental 1,Experimental 2,Exp3,Exp4,Exp5,Exp6
5531,1638,3052,1368,1443,1386,3484,919,2064
5532,45,4893,1393,861,1010,767,4753,69
5533,2210,4615,4133,2700,3715,827,2505,4313
5534,3747,4443,4122,35,3839,1787,1632,94
5535,1401,747,57,2335,818,1792,1974,3027
5536,228,2338,1277,641,2940,4508,2380,2519
5537,3614,2004,2815,1646,1914,4878,1200,2468
5538,1449,1692,265,1752,4059,1750,3173,2920
5539,2148,48,3281,4008,1709,1064,4117,967
5540,4471,1831,2435,4989,1693,2579,2840,2000
5541,1071,4387,3823,3390,2505,1052,2616,1428
5542,3265,2229,4278,2492,2854,3762,3763,5
5543,1427,3101,687,4813,4597,4321,1273,2818
5544,1519,106,2269,3906,2268,1205,3994,4052
5545,170,1044,4087,4934,763,3286,3557,2457
5546,741,287,504,3304,4783,3472,3756,792
5547,1487,760,3688,2533,3217,4893,2223,2205
5548,2412,1485,4806,1503,4484,414,1748,2678
5549,4611,1529,2891,1109,2790,4334,2360,299
5550,2548,1042,2504,1123,4133,2830,4601,4347
5551,2640,3607,3970,4193,4557,3587,467,3314
5552,4677,3065,3857,199,479,2086,1693,1505
5553,76,3360,2776,3729,1323,1535,3634,2305
5554,4743,885,2225,71,2643,3761,1272,4098
5555,2631,3529,4536,1451,1464,677,3604,4047
5556,2639,4140,2896,3160,1996,4100,4330,1828
5557,1931,4639,1354,1464,4186,2829,4508,4838
5558,3636,4946,3014,182,481,1052,1943,2391
5559,3220,4304,1956,2364,4458,4024,2105,761
5560,2565,90,1246,4078,4578,3853,3586,1212
5561,1020,882,3551,4198,3354,2641,1564,2248
5562,1486,4209,3102,2335,3973,2790,4452,3132
5563,1162,1564,1739,3202,2895,4620,2875,793
5564,1012,1960,1645,2495,32,4871,3265,4769
5565,1373,4839,3482,4615,3431,1471,2581,4101
5566,1372,2451,1681,2147,4233,1936,4379,4805
5567,2926,1038,3495,1526,559,3439,3292,2985
5568,4144,1565,2536,559,3600,2001,4096,1237
5569,419,1999,4035,1856,4141,234,22,4605
5570,3807,1941,2322,411,2187,4214,4793,4868
5571,4668,390,4906,3128,2266,143,3543,1479
5572,37,4066,600,3829,1507,767,25,1831
5573,3741,3515,3050,1148,814,2973,3418,1391
5574,3253,410,2938,3210,4241,4974,4760,3498
5575,335,4478,2539,2811,1561,868,4699,4054
5576,4923,1828,4008,2211,2432,278,1561,3214
5577,2455,3940,4135,4844,4321,2206,165,3394
5578,1125,3976,766,3289,405,3487,656,3919
5579,3344,2405,3724,655,4373,3253,4037,2233
5580,1264,2044,1801,46,1960,4761,3677,4495
5581,3867,4730,2559,3604,4221,3381,1775,1719
5582,2869,2668,4617,1628,2100,3304,4494,2866
5583,1151,2863,2206,64,4691,4274,2382,2759
5584,1118,702,4154,4908,2560,4378,505,4223
5585,4176,1937,3462,1078,2076,1419,1033,3165
5586,1691,706,1137,4223,4011,1661,4176,3606
5587,3547,747,4151,188,3041,3377,4914,332
5588,4697,643,2759,1269,4147,1674,4358,3348
5589,3285,1044,4067,2867,3787,4249,4216,541
5590,1143,3508,4172,2582,4578,700,3458,4824
5591,3063,4230,4971,4900,2764,3532,2777,2607
5592,1395,125,3233,4632,3366,4979,4982,4766
5593,428,4000,1287,1777,808,3042,4665,2469
5594,2709,769,2123,1817,4474,3152,582,3123
5595,3568,3409,3319,827,3903,60,4855,1529
5596,4192,20,651,1310,2222,3877,4217,2373
5597,1689,1734,3255,865,4406,3825,673,3852
5598,4262,3380,3307,4777,3164,334,2704,1188
5599,3769,1171,1683,4526,4562,1459,4530,2645
5600,4860,4697,156,4790,1286,1383,2310,4381
5601,3480,3379,708,2655,49,2485,1956,2079
5602,4156,4835,4553,150,2014,1635,115,3843
5603,2444,2947,2294,4688,430,25,2892,3851
5604,2132,285,4554,22,3383,1550,4505,939
5605,4360,2916,4862,2006,1513,1624,3401,3141
5606,3839,3377,3284,4910,3871,4801,720,3091
5607,4775,2958,2917,3535,66,2056,4894,651
5608,2525,4219,3598,4530,1409,3580,2302,3
5609,3479,1738,2537,3828,3191,1171,4652,2384
5610,4981,3729,273,3602,1702,1075,1531,841
5611,3561,3184,568,191,913,953,2561,1043
5612,2112,3562,4999,2103,2756,3668,4452,985
5613,3450,2681,4547,800,1908,4436,3125,4766
5614,4520,452,4643,2193,2674,4305,2941,807
5615,3050,4091,2986,1726,4682,4744,2295,3725
5616,3143,2638,158,2377,4232,455,4249,3257
5617,2379,4146,4281,2429,1193,3549,3460,4286
5618,2443,1038,4813,4592,63,1877,4358,4002
5619,4677,3913,1976,401,461,4733,2056,262
5620,1203,1822,735,2970,450,1523,1121,2695
5621,497,4398,2946,2740,3517,2207,4443,2526
5622,1060,2408,3150,4375,2089,1059,2462,3194
5623,1737,2987,1647,296,2453,4403,4154,1931
5624,4691,3552,1818,2805,1226,2129,2814,3851
5625,1361,1539,3727,2381,2279,213,753,456
5626,4922,229,2584,4574,2388,2777,2032,58
5627,1872,2325,3796,4680,4293,261,1922,746
5628,4850,977,377,3570,467,805,3625,12
5629,1031,2526,477,929,4714,2162,4307,3159
5630,4433,1099,1566,2723,2640,3285,1957,4755
5631,3141,1751,1519,976,1073,2383,3399,2197
5632,2212,4871,3133,1356,2569,863,2177,3958
5633,969,910,4445,452,1892,2181,934,1401
5634,403,1385,536,1110,2327,248,2901,4331
5635,3313,3142,668,1682,1918,4945,1177,2140
5636,2242,1488,1651,3133,2937,187,4865,1306
5637,4053,2808,4846,4055,1718,579,2922,3030
5638,2157,4602,149,189,2515,3449,1605,4194
5639,3113,3776,879,4768,719,2776,4465,1714
5640,468,1279,2708,3051,3111,4186,1020,733
5641,4368,4440,2489,204,1232,3618,1659,3870
5642,3756,3550,3642,2774,31,4515,1918,2165
5643,421,4696,903,1081,1842,2092,2136,4960
5644,36,2306,1068,1264,4120,4886,1020,1474
5645,1747,1854,2234,533,2896,4986,1269,2647
5646,709,1187,2839,2066,959,3932,4252,3050
5647,3630,95,859,4240,3467,1315,2842,710
5648,2268,2791,4605,1768,3564,3150,287,977
5649,4469,1320,4680,2489,1305,697,4368,1415
5650,3509,3850,4374,2280,1155,4758,2082,572
5651,3655,630,955,483,3908,4897,3410,1776
5652,954,2647,134,3410,4510,2087,3293,1539
5653,2102,2858,3564,4661,3841,94,1982,1708
5654,3752,4452,3298,1592,3593,424,293,2849
5655,468,539,144,462,694,2950,1202,4429
5656,1045,1517,1383,1854,1502,4492,2784,1338
5657,2765,169,3690,2995,162,746,1896,4507
5658,339,2190,181,4184,566,4386,1742,1948
5659,4011,2186,4523,3871,1754,561,1169,2824
5660,1383,1863,3511,3391,836,3634,976,3849
5661,4909,808,1733,2411,2832,1668,775,2210
5662,4064,2064,3858,3337,4481,4476,2189,1659
5663,4626,963,2832,1138,653,1389,3156,1468
5664,1023,4874,3396,5,2798,3094,4205,1976
5665,143,3897,245,3041,3322,3839,4336,636
5666,2513,3477,3816,3890,4865,3267,252,3171
5667,2568,4287,1162,4375,2889,3865,3309,2667
5668,3985,3813,3019,1991,2467,2574,1379,2367
5669,1059,2075,3341,4877,1855,4617,4990,3539
5670,4248,2314,1009,3435,2373,253,2043,1621
5671,3227,122,3368,2953,676,4447,4432,3905
5672,4459,192,1225,748,975,2359,1726,566
5673,733,3994,3958,2847,4843,1052,1006,2940
5674,4408,3279,2282,4668,3063,439,2826,886
5675,3276,1213,3033,3285,3627,1168,308,264
5676,3370,2226,3161,2762,4574,2865,535,597
5677,407,192,2889,4183,4054,543,3779,1874
5678,674,2169,4212,1334,349,753,2016,3103
5679,4462,1646,4391,886,4810,176,1933,2904
5680,3645,1587,1831,57,18,3470,46,3622
5681,4441,1589,3459,612,3704,1919,839,4266
5682,2597,1899,4299,2797,1430,341,2778,106
5683,4191,1702,4249,4176,686,2703,672,375
5684,2122,1325,519,2085,2254,3629,2452,1139
5685,2674,2394,2787,454,135,1988,4460,482
5686,4858,3843,427,1622,1258,119,254,1564
5687,3843,407,3388,2633,1501,3556,1138,4694
5688,3145,1088,476,2303,3708,3256,674,1192
5689,1987,3105,139,2908,1020,2676,327,1671
5690,4648,3950,2595,3560,4294,4829,4781,3211
5691,312,2609,4707,4731,2884,3452,1922,4709
5692,3438,2151,87,688,915,2601,2279,328
5693,964,3249,3526,3909,3016,4614,2177,911
5694,216,695,2704,2415,1197,411,872,1928
5695,1577,3817,2866,320,4839,1682,699,1072
5696,1608,219,3736,158,335,4570,702,2240
5697,4565,2412,1280,264,3818,264,2087,1359
5698,4170,3688,2623,3831,1800,4610,4608,985
5699,689,4312,3140,3082,4765,4475,4122,4944
5700,3140,4457,2419,4499,2714,3975,4565,2266
5701,3961,4754,2352,3853,389,2881,147,375
5702,3480,2426,3426,69,989,3262,3433,453
5703,4659,4906,1419,3673,1864,4037,1044,123
5704,4172,3175,964,4448,150,2189,2528,3216
5705,1439,2620,3990,3741,104,4837,1768,4962
5706,889,263,3799,694,688,1844,1822,3165
5707,3778,4892,2271,4335,1318,2530,3302,704
5708,3635,42,3872,694,93,3193,3447,1173
5709,4033,4162,3299,4313,3801,465,4748,4576
5710,2085,1173,3944,4973,4335,762,34,1692
5711,3422,450,713,1897,3880,1144,4976,43
5712,117,2754,1434,1817,4951,1104,96,4252
5713,4999,68,2993,1786,3170,472,2251,4836
5714,4250,2577,3596,511,4969,332,4552,1595
5715,4715,4066,1311,3171,981,4449,4340,4081
5716,4999,1674,3714,4493,2457,2615,3450,4945
5717,3844,474,1321,150,1928,2546,4022,533
5718,2108,74,3661,4605,511,327,4646,219
5719,3096,568,4078,4315,1591,2270,1072,4794
5720,2994,1202,1001,1444,795,4464,82,1933
5721,190,2135,694,3099,4586,793,3831,1168
5722,119,441,4665,197,3720,870,3410,3347
5723,963,2250,2585,3980,2803,4133,4338,2563
5724,974,4667,4788,577,3860,249,4310,4865
5725,946,3786,1144,4485,1954,2794,2069,363
5726,3217,2144,2539,2581,4197,471,4701,220
5727,25,4328,477,4305,4412,1107,2552,4970
5728,4749,402,403,2766,22,2046,4465,3774
5729,3380,4702,2741,2368,3792,2542,4430,1342
5730,3354,4666,1646,3087,2322,1544,1613,4578
5731,22,1294,1820,4516,2814,2261,4664,4318
5732,654,1746,1804,4477,2369,4934,1133,1394
5733,1690,3638,1082,1784,3296,2892,3882,4726
5734,1610,1265,862,3906,1411,4658,2471,4108
5735,1948,4926,2325,2573,2410,140,3283,3433
5736,2579,1221,471,210,745,2455,2906,757
5737,1315,4830,4853,1726,3656,3147,4745,3855
5738,3287,859,8,3339,984,348,4958,754
5739,2037,640,3313,1223,3768,2195,1032,1946
5740,3716,2367,4429,276,2638,523,3967,2897
5741,2363,3229,4725,3403,3169,1017,2035,4371
5742,3182,4821,1384,1747,1408,4862,678,957
5743,2314,2403,3102,3876,2863,1365,2920,1661
5744,2202,172,4008,3728,1278,266,1536,4927
5745,496,2361,759,751,3359,3351,2000,2601
5746,4395,3649,817,2433,4225,2099,4831,3233
5747,645,3050,4107,2097,3955,660,4098,3225
5748,4204,4802,2466,3600,4247,3549,696,1923
5749,635,3819,813,1808,2394,1063,4852,3184
5750,649,1811,2085,1522,3765,1588,2851,3678
5751,1398,4840,88,763,207,1345,1600,3928
5752,2148,4276,2659,4090,370,1421,3564,61
5753,2752,2554,4110,3915,714,3880,337,4053
5754,3657,115,3032,4009,2731,3462,1799,1114
5755,1209,2526,4783,4491,748,4217,3149,1396
5756,3411,2695,576,4449,3666,386,1798,1349
5757,3798,2678,2583,778,4093,2229,2843,4066
5758,1282,1964,1209,437,1977,2230,640,4120
5759,3693,3466,4963,1935,2663,4409,1785,4200
5760,4152,918,3201,3670,3509,2892,4707,2374
5761,4047,1388,1639,2326,2835,467,2377,2141
5762,350,4710,3823,3643,1549,4844,256,4918
5763,2230,4209,3409,1848,1174,106,3863,249
5764,2380,2254,2808,3362,4110,3062,2972,3615
5765,310,1750,3604,3068,747,684,1831,3919
5766,1535,2765,2618,1173,3291,1640,1436,3429
5767,1198,4321,4905,2783,4939,519,3486,4956
5768,95,597,1867,1041,2257,3345,1585,3694
5769,563,737,364,1991,2319,4416,2613,187
5770,4095,3226,1659,4760,824,1070,1549,326
5771,2795,1229,882,2225,3816,3724,3586,4676
5772,2106,4583,3269,2956,3275,4740,4052,181
5773,188,1058,1066,4886,1920,4920,4746,3593
5774,1229,861,4782,407,2038,1880,4803,2722
5775,2844,3403,2987,1162,4282,1578,4844,111
5776,1849,1847,673,1547,4753,1794,2125,2210
5777,4379,2808,1835,4175,2591,4171,4061,2865
5778,4665,1905,1771,3822,3711,3725,3700,25
5779,4854,3532,2024,4235,360,2580,4678,1624
5780,1338,3640,4770,2900,2329,1026,3906,1087
5781,1115,3567,1976,3106,2277,2338,2709,3565
5782,4035,3551,793,2781,480,1060,3990,1747
5783,716,3927,932,3450,4009,4943,3838,3039
5784,3702,239,3011,401,1873,457,3516,2865
5785,1947,2087,846,2039,2489,1661,4577,3802
5786,2503,2699,4594,2420,4402,3882,180,3361
5787,2592,4266,3502,2926,2021,1651,2871,4938
5788,4195,2102,1170,652,4134,4778,2290,627
5789,3722,910,4689,284,3800,1857,3572,1051
5790,2745,4546,3997,2517,4009,2236,779,4351
5791,3202,986,1878,3204,416,1554,3467,2824
5792,4414,4593,226,4673,3093,2179,4940,633
5793,2269,1271,2952,918,551,4475,3868,4681
5794,347,2930,1578,1296,1118,1116,2879,3555
5795,3876,1741,2035,4155,413,3965,821,4510
5796,4640,4170,4278,1969,3321,4304,1922,3955
5797,664,2434,2925,3264,3553,4811,4065,2500
5798,3906,1677,3124,3512,2331,303,2818,1670
5799,380,1731,576,1397,3295,1113,1508,2331
5800,911,2583,3718,897,3053,14,3451,545
5801,706,2869,3352,2539,2266,3078,1176,997
5802,98,195,2004,2364,2953,3353,380,1920
5803,3864,1099,1092,4355,4083,3781,2180,3152
5804,3972,703,1799,1295,3641,4121,3782,3683
5805,2707,2782,3258,714,2598,2887,1830,1709
5806,3037,4317,3078,1515,2223,1523,637,327
5807,4821,4991,320,4389,1983,1637,2679,4331
5808,2143,183,210,2594,2108,4916,172,3441
5809,648,3930,4200,1067,4782,2102,4557,1659
5810,179,4314,2155,4330,4309,4665,2816,2139
5811,4138,2272,3880,15,4234,4523,2490,2764
5812,4187,4084,4999,4159,1166,3821,2754,83
5813,2861,1482,2286,961,1155,1423,3366,277
5814,3410,933,1787,3646,2349,1156,2778,531
5815,12,3585,1838,141,3064,4352,3656,548
5816,787,390,2602,824,631,4867,3334,1565
5817,3142,3169,4537,4006,109,822,4723,3578
5818,999,2659,3480,881,4554,4043,4686,4932
5819,2522,2046,3238,1819,2679,1183,1410,281
5820,411,3830,995,45,4484,2612,3226,2834
5821,3864,4717,2620,1218,3434,4901,1323,582
5822,3095,1747,2951,523,4533,723,3116,391
5823,4766,840,3489,1610,4627,4006,2925,3906
5824,3732,1633,927,1481,4686,1493,3307,4032
5825,4191,1244,3574,835,4007,293,3170,3362
5826,4533,1687,302,4217,12,979,610,1477
5827,4194,2825,1989,2685,3391,3120,413,4102
5828,2377,3315,4310,252,171,532,4206,2540
5829,23,658,2171,3705,3648,2699,3856,1384
5830,4280,210,1818,4268,4508,95,4756,4231
5831,311,4616,1792,4818,2585,964,1732,1845
5832,2712,3532,1443,4616,929,1789,2667,2129
5833,2712,1580,4431,2370,4477,2315,1173,3841
5834,2910,30,550,4083,2072,3312,4469,1650
5835,2591,1346,637,3756,3951,1472,1220,3709
5836,1819,2736,4029,3382,189,2681,4154,4636
5837,235,1147,1983,4275,3712,1164,1911,1838
5838,1219,532,3315,2228,2879,2344,4117,293
5839,1681,1659,1266,1570,3014,880,933,828
5840,2697,129,1245,1424,1878,1929,4034,4859
5841,3368,4120,4233,2220,459,2391,6,2209
5842,4242,3413,3214,1154,652,1777,1416,505
5843,4920,1332,3799,4462,4435,552,2361,3336
5844,4671,2922,3078,2054,3604,2730,1635,1601
5845,2849,560,362,772,1388,2327,1316,2812
5846,1291,4579,1484,475,1919,2736,4137,2110
5847,2956,1017,4164,1251,1920,1678,4440,3893
5848,3924,4227,4185,1171,2179,1091,1628,2299
5849,3896,149,1514,1986,4146,2933,2557,134
5850,1948,4629,2788,4758,121,296,1147,3483
5851,528,1642,1534,2748,1846,3591,3968,698
5852,1598,4367,2023,4165,1377,3809,3951,4384
5853,4538,3389,3625,1792,4460,2449,4889,847
5854,1253,1513,2052,3875,987,481,3871,1409
5855,1801,1835,1827,1890,2478,1836,940,1783
5856,1916,1251,467,3195,1005,4870,3461,2812
5857,1053,3249,840,1084,3017,3950,1723,129
5858,1696,2348,2900,2369,3798,4345,4082,975
5859,1800,2249,4989,3580,1270,3388,3752,4353
5860,2846,2528,4186,4335,1186,985,3396,547
5861,1052,3188,2320,4091,2875,4454,4412,618
5862,233,2970,1084,2826,3543,3928,1503,3652
5863,3377,2831,343,478,2013,1689,2722,2987
5864,4658,93,3695,3021,3903,295,3405,3799
5865,714,4084,3656,4774,3154,4231,2409,4938
5866,4094,1636,4201,4604,4202,206,3874,242
5867,795,126,3112,4897,594,3899,3836,4511
5868,1329,1357,1971,1092,1475,2889,1037,3523
5869,2649,4654,47,1929,4522,2498,3563,3940
5870,1447,3163,1483,811,888,1107,3779,4981
5871,4026,2016,140,3743,3881,1170,2936,1893
5872,3412,3508,2612,4013,3697,4016,4559,2434
5873,4054,4688,3226,3637,1946,3452,4093,4761
5874,2986,2639,1180,2405,2887,912,25,2552
5875,1622,3577,3733,3183,3256,2538,4807,1257
5876,2896,346,3550,1685,4974,897,1693,3259
5877,2459,906,4956,4851,4780,1936,2682,747
5878,1419,3577,4828,4489,512,1940,4472,2678
5879,4681,452,2704,1499,3307,2577,585,4696
5880,984,2332,3142,157,1825,1804,1507,3045
5881,1272,2203,3418,3230,4971,2428,2693,2328
5882,931,965,4425,3556,718,2246,2158,1959
5883,971,3307,2115,3506,2895,1185,2342,685
5884,899,1877,271,4726,2584,1425,517,4105
5885,4799,438,2600,253,2067,1348,622,734
5886,1752,2893,963,3917,3892,83,4942,4866
5887,3966,1568,4272,36,2246,4020,325,863
5888,2927,1153,835,2382,3357,1654,2853,4730
5889,4846,3873,3427,4218,1628,657,225,1702
5890,350,3275,3341,842,1257,2009,4953,1663
5891,3048,3032,4063,1271,2436,4954,4841,2969
5892,695,3117,1160,2877,510,3148,4901,1601
5893,236,3548,1503,3535,2743,2483,781,3927
5894,356,4323,4320,2801,2102,510,292,4547
5895,241,3087,4594,4502,2727,1301,833,1741
5896,4242,1285,2233,361,1123,3402,3845,4758
5897,1972,1606,3886,874,2214,1623,3273,4879
5898,4372,4811,3968,1698,1056,2855,4611,4206
5899,4206,50,3171,851,1580,2773,103,62
5900,2484,1992,4602,693,907,3320,3315,4344
5901,4848,3419,3390,516,2058,1472,3378,2859
5902,3590,116,4752,166,1722,2457,3824,3987
5903,3740,1168,1772,1241,3100,1222,3800,1078
5904,4457,3739,1831,2756,4573,4328,2129,1727
5905,3495,3291,3134,2278,4670,2704,1531,2074
5906,3573,801,2211,614,4710,4226,3715,3032
5907,1674,3338,2520,1483,3336,2995,3514,4745
5908,786,2745,4277,1495,2299,3319,689,4406
5909,3088,410,2546,2849,2505,1914,2536,3604
5910,4314,165,2827,4473,1748,21,10,3240
5911,1104,790,3500,2712,4473,4168,944,2449
5912,4244,1044,1636,2726,2379,3504,1867,828
5913,2125,4198,4295,1415,1112,4398,2283,1657
5914,2678,449,2187,261,4205,4909,4059,79
5915,2511,850,2756,781,3129,3892,2368,1513
5916,2499,1175,2666,669,3817,359,817,1814
5917,3909,1330,4714,1941,2817,4457,1596,739
5918,941,732,2703,4665,486,2979,1733,330
5919,1560,704,1380,91,3222,4368,3045,4539
5920,2550,2938,4067,3902,3893,4002,2464,497
5921,244,568,447,3491,2117,2459,206,1534
5922,1411,2866,2543,474,2573,119,4581,2244
5923,3110,352,626,3497,1991,483,1034,1007
5924,3933,4394,1466,3346,944,1045,3904,673
5925,4315,88,155,2131,4265,1555,3868,3932
5926,2983,2118,3657,2387,1624,2950,640,1106
5927,2975,4425,846,2215,1711,1781,3712,159
5928,3208,3967,4417,4018,4777,3887,529,4074
5929,484,3557,2744,4091,1345,2050,4782,3025
5930,4571,2691,1223,988,3032,2589,1335,800
5931,4151,1684,4261,1413,2086,4034,1750,3953
5932,4229,2547,1839,1594,3422,2490,2899,4706
5933,3107,2449,380,3330,63,4741,1986,4113
5934,1527,642,2196,2851,3625,3802,2398,3184
5935,2305,2795,1316,1531,3463,3555,3193,2016
5936,4947,1023,781,1312,4682,1945,4611,141
5937,4973,2827,279,2366,3158,4969,4618,3566
5938,4595,1469,2764,1681,3885,3715,1254,920
5939,3290,4057,2969,580,4819,3557,4283,2726
5940,9,99,4823,4767,72,227,4483,3121
5941,2486,159,3844,572,1795,3084,3686,4126
5942,4453,4653,3347,661,3117,4030,775,4025
5943,4550,3345,79,3062,1052,4448,4293,2654
5944,777,398,2815,63,408,2540,3015,3196
5945,3030,3784,3785,3476,2034,3828,928,3411
5946,1864,4304,1185,1817,15,4261,2725,2005
5947,433,881,3273,3007,4598,477,832,3440
5948,3563,3373,3914,605,2935,2655,2324,2398
5949,1182,863,3063,3179,1157,3634,3210,3869
5950,568,3064,3236,1043,1190,360,2567,2487
5951,2563,4733,1079,725,4305,3531,632,1968
5952,2803,3374,457,4420,3351,1843,1969,4668
5953,2937,4251,1499,219,2525,2813,1521,590
5954,1925,3157,3001,1830,1026,4559,1648,1356
5955,3689,193,1053,1664,4277,3852,250,4002
5956,4358,4832,662,4681,1068,2813,4438,2616
5957,2925,859,3401,2349,1325,2340,4265,3834
5958,1251,4005,2067,2835,1579,3830,809,4961
5959,3687,3059,75,2715,2255,1915,1380,1980
5960,1806,2618,1334,1619,2366,1093,1099,4045
5961,3916,1751,2123,1352,4532,4761,1936,170
5962,1132,1366,2186,3092,5000,2067,2075,4656
5963,5000,1303,622,984,2257,1544,1940,2399
5964,3802,3743,1976,3355,2084,4291,2964,3897
5965,395,2787,4420,1891,413,469,2170,952
5966,1189,1569,2862,79,1074,2172,3582,4996
5967,3669,1882,1695,2220,2503,1417,932,3678
5968,4514,2110,1636,2574,3589,2000,1816,1659
5969,1195,4184,4254,2711,4940,3910,4122,834
5970,4215,4579,413,3211,4444,2872,4707,1191
5971,1320,4079,4579,913,3536,3926,2533,1343
5972,3283,3316,2040,1446,4674,4854,348,4432
5973,4755,1479,1580,3903,2213,1269,2921,3996
5974,2678,4643,3032,691,3742,4925,72,4960
5975,2907,3669,4390,3740,3189,2426,3825,3224
5976,3874,1993,1479,1126,3642,3226,3393,3994
5977,2136,4792,4800,1097,4017,1535,193,989
5978,1736,313,3237,2951,176,2914,1187,4885
5979,2808,4144,4277,3513,4321,2928,2581,490
5980,3998,1638,1781,1129,2524,2695,2355,2310
5981,1622,358,1693,857,1587,142,1862,4519
5982,2609,1189,1720,3128,4108,4143,1165,2406
5983,2867,2111,4069,3002,1470,3845,4009,1179
5984,3992,4684,1458,4209,2542,4292,4386,216
5985,4568,287,3938,4935,2111,3777,1985,4657
5986,1981,4117,1823,3550,375,982,1183,620
5987,3016,1151,2720,4263,4296,4981,3913,1280
5988,1144,3322,2748,3729,3519,4728,69,31
5989,481,2854,951,2591,762,522,393,2182
5990,1034,663,652,4381,1443,3041,335,3882
5991,2304,915,4546,2009,276,3936,3852,71
5992,2026,2721,1346,4727,2155,4739,701,655
5993,4249,588,3357,3806,59,2660,2316,3129
5994,2637,4248,1770,3091,1862,2784,1835,2106
5995,2477,291,1702,3136,2023,2662,4844,478
5996,3366,3794,581,4970,4588,2507,4445,1447
5997,3034,624,2565,3012,1481,1787,2540,2825
5998,1820,828,3683,4429,2923,4084,2077,4106
5999,3737,2843,222,2407,4473,1789,3756,619
6000,3586,2598,242,115,3597,3611,77,4201
6001,1840,4115,2409,3097,35,4018,1956,3996
6002,3376,321,1124,904,2933,1846,2467,1312
6003,3776,1658,4354,1486,1393,568,4256,2785
6004,4756,1906,4965,1793,629,4763,3167,1529
6005,3274,4927,4415,2023,2755,2023,709,375
6006,4148,2022,69,4682,3982,3285,96,223
6007,3707,462,1043,3809,1981,2461,3874,1771
6008,1945,4598,3075,1487,2709,3109,3595,4488
6009,1830,4970,766,1005,4569,232,1562,3310
6010,4059,1049,2431,2696,4727,4276,4694,1896
6011,3088,621,1044,2743,2594,339,166,824
6012,1793,2126,1791,1671,831,254,2261,4429
6013,2474,3061,1060,4763,46,1524,1760,1931
6014,3935,4192,2288,2113,2504,1982,2214,3683
6015,795,2143,3208,399,4429,2515,892,2490
6016,65,3370,3001,998,3839,4869,1340,3889
6017,4279,100,1363,4929,4919,3089,686,405
6018,3040,1848,4178,1723,3563,461,2718,1553
6019,4773,218,373,652,549,1264,2163,3694
6020,336,2716,3896,1753,113,1470,3781,3595
6021,4362,4216,4469,4907,3471,949,2390,4860
6022,2878,4838,975,963,1448,4141,4240,1691
